Ree,Network,Ksyn,CV,ST,fexp,taus
1.6,44,0,1.55997646528194,0.324755255838263,-1.49922240510247,12.7734056506089
1.6,44,0.1,1.65036287632035,0.305009602110005,-1.58568426648414,NaN
1.6,44,0.2,1.70586479640969,0.276600648155483,-1.53690126228666,93.8957670994787
1.6,44,0.3,1.81907540609176,0.208294621296587,-1.55218205004985,35.3065707818145
1.6,44,0.4,1.89314774396172,0.142146500078951,-1.56887387858802,147.019591294751
1.6,44,0.5,1.87701356895446,0.153397279185024,-1.52487367232541,57.2237215613259
1.6,45,0,1.71522197078474,0.256524221072158,-1.51410859563048,NaN
1.6,45,0.1,1.71821871686145,0.241470811433213,-1.51182942480392,3.51753404794446
1.6,45,0.2,1.79619554941115,0.210045018262729,-1.54747066571506,161.06481036163
1.6,45,0.3,1.835050010673,0.19223752268283,-1.53604479432586,54.0853835920063
1.6,45,0.4,1.91422750902785,0.236162445858865,-1.56916795252639,132.620440886699
1.6,45,0.5,1.93986211316681,0.100614055626552,-1.60055940020825,139.368193894468
1.6,46,0,1.44392442173766,0.447305509297597,-1.49259178721278,NaN
1.6,46,0.1,1.51413753779827,0.395297198690468,-1.51101125056286,NaN
1.6,46,0.2,1.571153789062,0.265946495805414,-1.4767962899747,64.1276808490108
1.6,46,0.3,1.59571809367762,0.309016215808011,-1.55117600854289,47.4268358009522
1.6,46,0.4,1.63585786286914,0.138796789686527,-1.51997633139156,54.1628286549554
1.6,46,0.5,1.72031442526666,0.147850474019336,-1.5165245391402,513.630213719348
1.6,47,0,1.39714822179884,0.445269810574514,-1.54285946242065,NaN
1.6,47,0.1,1.55556242927847,0.283051384443096,-1.51347716417248,NaN
1.6,47,0.2,1.65739306261857,0.204264446893792,-1.49316153880053,103.341398909933
1.6,47,0.3,1.64046384448854,0.264545394004696,-1.59052196544184,117.415582179634
1.6,47,0.4,1.79604514777091,0.176917997132666,-1.5819774646601,50.8875562166492
1.6,47,0.5,1.69498276429353,0.302421912464293,-1.54151329125882,87.956701297558
1.6,48,0,1.43916037331116,0.32553604305388,-1.53548982886816,NaN
1.6,48,0.1,1.61361980370169,0.202546660180485,-1.47744859747504,363.038867739871
1.6,48,0.2,1.59009979549493,0.295318519385269,-1.56774610385925,NaN
1.6,48,0.3,1.74850194698625,0.329685871821767,-1.54493876397167,105.976245146981
1.6,48,0.4,1.79743494931541,0.191750423809657,-1.46818594390965,130.929199803553
1.6,48,0.5,1.71527571090565,0.18667863789675,-1.54290353538208,221.592449296161
1.6,49,0,1.44114267434803,0.329473461613913,-1.50316173081803,75.9064157282605
1.6,49,0.1,1.50059309059838,0.19594923858623,-1.49674139904251,24.3759358150323
1.6,49,0.2,1.61252678233957,0.319784369717129,-1.56489547762902,309.50463120905
1.6,49,0.3,1.65323445847189,0.260698136298559,-1.56728120214538,131.121659817762
1.6,49,0.4,1.68952027643649,0.24432625735364,-1.51506450824512,102.908685239952
1.6,49,0.5,1.68676442658884,0.104969890185711,-1.57559330178112,45.2820278470683
1.6,50,0,1.58147115316467,0.376105462767533,-1.55992735793494,NaN
1.6,50,0.1,1.61830467698897,0.207543741121304,-1.52751506489967,130.85546230868
1.6,50,0.2,1.73462104318303,0.265026492741119,-1.54257304937172,39.5992968531712
1.6,50,0.3,1.74572584677745,0.248868370566507,-1.55671655305123,17.5054193846018
1.6,50,0.4,1.7742106208753,0.171871062949384,-1.57598395800217,86.637492048136
1.6,50,0.5,1.7737919294586,0.161630902152756,-1.55931844620888,172.418987641782
1.7,1,0,1.68899007181883,0.222882020147396,-1.53743953515392,58.8494590136312
1.7,1,0.1,1.82559391809711,0.288294852867903,-1.5625395849818,NaN
1.7,1,0.2,1.91303235770413,0.216456497512401,-1.54824108283791,103.979061258604
1.7,1,0.3,1.97381584369495,0.158742034222729,-1.58566854023805,17.7349721578084
1.7,1,0.4,1.98442650557213,0.232524304456607,-1.54879507427499,62.7246954304417
1.7,1,0.5,2.03557042042483,0.219538241258268,-1.57270552092345,170.489463229095
1.7,2,0,1.45738608317598,0.424657475290418,-1.54075997448952,4.5479606137294
1.7,2,0.1,1.62010312613716,0.184184975356856,-1.53644045435949,22.7980919982939
1.7,2,0.2,1.64546884951033,0.229560062814167,-1.53307817091113,18.2177414706047
1.7,2,0.3,1.79576961401132,0.174668708719266,-1.56003709461759,62.3502873462429
1.7,2,0.4,1.69047384127327,0.185609809319399,-1.55816382835308,113.138197587595
1.7,2,0.5,1.82145274495351,0.213352130057586,-1.53492519016501,562.937788088087
1.7,3,0,1.44885251001007,0.368937574574939,-1.51756082243033,25.3542127795857
1.7,3,0.1,1.48971659105668,0.360453159615612,-1.53238015972758,NaN
1.7,3,0.2,1.55681548994654,0.279652268448979,-1.56606606545994,235.962324479642
1.7,3,0.3,1.60746705844547,0.231529189661403,-1.60490643042985,123.514620821254
1.7,3,0.4,1.61782080813132,0.368970392454949,-1.5304038656456,823.211801042305
1.7,3,0.5,1.7271445895439,0.190290608775898,-1.51451681098005,41.7056026787183
1.7,4,0,1.49954018484069,0.308886789561299,-1.50707227156981,67.4565236150503
1.7,4,0.1,1.58606746804953,0.416492750623964,-1.52957768434788,23.2543567310297
1.7,4,0.2,1.65557056668703,0.361215182046187,-1.59134152869959,71.9399173305099
1.7,4,0.3,1.72569532225269,0.305296656821838,-1.52326387468617,16.5929215349686
1.7,4,0.4,1.80241326019923,0.270224310251281,-1.62172590554875,116.304052133996
1.7,4,0.5,1.89792560605452,0.240548569760521,-1.56004144093284,81.5216134768651
1.7,5,0,1.4053688156658,0.335467262801499,-1.56505706046221,NaN
1.7,5,0.1,1.47476846048075,0.468900354371666,-1.53298615972645,NaN
1.7,5,0.2,1.60565973318396,0.306893651078224,-1.59298824169833,NaN
1.7,5,0.3,1.64617908865546,0.228259072556633,-1.51945393830266,60.4539087067947
1.7,5,0.4,1.64745459217896,0.257301598985935,-1.55585805610263,153.545104616595
1.7,5,0.5,1.72632072656056,0.209170255369212,-1.55476297780498,188.148102304403
1.7,6,0,1.41964560915422,0.411122128715594,-1.54558650652787,NaN
1.7,6,0.1,1.48193532274166,0.329172635749476,-1.53478162476089,NaN
1.7,6,0.2,1.57048825969666,0.314368414135119,-1.55235568037661,78.9456346630771
1.7,6,0.3,1.68297466415908,0.421831528372343,-1.49838761900803,160.919504051565
1.7,6,0.4,1.71845179422163,0.230480200630059,-1.55729130240128,86.6741086218989
1.7,6,0.5,1.7553211466001,0.148633081135321,-1.57329698276535,54.9075671687273
1.7,7,0,1.41730952344528,0.38625326907014,-1.49279122286851,15.9185874580344
1.7,7,0.1,1.55461230817167,0.352338176046101,-1.49880700289836,18.3838443553638
1.7,7,0.2,1.58284709266451,0.244375434942987,-1.51563578430096,22.7970089223883
1.7,7,0.3,1.60298504876166,0.277865000795745,-1.59564568358563,19.2992167947001
1.7,7,0.4,1.67037462327836,0.140132475639601,-1.54417412653344,159.157219850681
1.7,7,0.5,1.73991658718406,0.135201233700478,-1.51202254417406,119.472120373028
1.7,8,0,1.44822405929674,0.360556960717719,-1.5027453431628,NaN
1.7,8,0.1,1.53134503623499,0.32375575687292,-1.48610986448302,12.0382739676686
1.7,8,0.2,1.61258984796513,0.384186543787894,-1.52630920498066,233.826202937936
1.7,8,0.3,1.6244461993273,0.233184205622445,-1.54405405939455,66.3541715055156
1.7,8,0.4,1.68447589367899,0.2383370297353,-1.53307305960326,128.364433498021
1.7,8,0.5,1.75331762650037,0.246569820884984,-1.58707820102081,87.0662811983241
1.7,9,0,1.64041877485138,0.309865503286389,-1.50686499820961,NaN
1.7,9,0.1,1.78168992518069,0.323309531936986,-1.52414880548673,3.30144030068284
1.7,9,0.2,1.81711469366753,0.277101010492675,-1.57028272778291,1.92037921440723
1.7,9,0.3,1.81840387307795,0.120597784012523,-1.5555470323431,52.115939555536
1.7,9,0.4,1.89415651437818,0.144708575918549,-1.53320028271759,165.939776045895
1.7,9,0.5,1.9393222408347,0.218237108409866,-1.53767936226277,62.8124986987932
1.7,10,0,1.5356779843949,0.334284666255444,-1.52538884305507,NaN
1.7,10,0.1,1.53684241855857,0.365871835484762,-1.55070255925116,49.693503345273
1.7,10,0.2,1.55755215053768,0.280055834057454,-1.57769860131394,NaN
1.7,10,0.3,1.71953787238283,0.369490019394556,-1.51993934996861,392.958200724399
1.7,10,0.4,1.77952721373031,0.404882084088946,-1.50746133180499,187.476636057862
1.7,10,0.5,1.83407547840489,0.202219922356951,-1.51007898964131,206.893332817655
1.7,11,0,1.58550758216499,0.218865257966502,-1.5429430357894,NaN
1.7,11,0.1,1.72138756597878,0.215019611206023,-1.48771579653206,18.172753229413
1.7,11,0.2,1.85366891190465,0.273215085741902,-1.5257690654979,NaN
1.7,11,0.3,1.83579305239952,0.217421613793851,-1.50671872209428,105.080330780719
1.7,11,0.4,1.92574936113621,0.137522656094357,-1.56495598848062,110.574326868571
1.7,11,0.5,2.01153407996328,0.167599915470817,-1.57972982947382,104.360422754228
1.7,12,0,1.43948258443865,0.517277885727679,-1.54188636429903,NaN
1.7,12,0.1,1.5079028893033,0.374404105873766,-1.53366228718759,NaN
1.7,12,0.2,1.64775546726077,0.385511151399134,-1.54722864659375,202.803905436974
1.7,12,0.3,1.60770025963721,0.361136914613422,-1.52782734014337,37.9016408590149
1.7,12,0.4,1.72614789533832,0.284591509597347,-1.53631804139885,98.4089258269856
1.7,12,0.5,1.72776036114962,0.274407287286518,-1.55913501130382,146.989009773517
1.7,13,0,1.42823959535822,0.427266750867742,-1.51175153030922,NaN
1.7,13,0.1,1.480779979384,0.37641111450489,-1.5209836476703,182.848986073754
1.7,13,0.2,1.57127710335084,0.346572760743799,-1.54257658424255,79.6829525014032
1.7,13,0.3,1.61607344264019,0.283802494644467,-1.51853594579818,NaN
1.7,13,0.4,1.67502724715096,0.0756872526763095,-1.55975757612505,116.64621328233
1.7,13,0.5,1.72203299171043,0.236136443042831,-1.5722545033268,24.0787459000677
1.7,14,0,1.58359487636721,0.435442561174389,-1.51625577328793,37.3914416601204
1.7,14,0.1,1.64493051084325,0.375452874639902,-1.49692274092899,6.42471826939447
1.7,14,0.2,1.75114223559499,0.31778610384572,-1.54671134494465,71.6515563120777
1.7,14,0.3,1.82210924944546,0.189953752025495,-1.51123138267102,NaN
1.7,14,0.4,1.88415995455999,0.221386859546963,-1.56801912071729,112.20723517367
1.7,14,0.5,1.83688566252299,0.184071955355918,-1.57543919879714,86.6247570877776
1.7,15,0,1.47394049754651,0.514692924125203,-1.49338788231844,20.8496558699265
1.7,15,0.1,1.48482627363222,0.323971115244004,-1.53901488276239,18.3964563771675
1.7,15,0.2,1.59117926753372,0.375503383276219,-1.52295602212762,62.6015814531533
1.7,15,0.3,1.66453481850239,0.239627350727931,-1.55579314660228,129.3365081943
1.7,15,0.4,1.63682296850063,0.190189521225409,-1.5326081197291,129.727633633927
1.7,15,0.5,1.6929637111611,0.181938875301752,-1.58196522291447,236.550247820992
1.7,16,0,1.61701598608363,0.309313756086862,-1.54320331083059,NaN
1.7,16,0.1,1.67189992610823,0.154634350583144,-1.53283560175988,13.685165056579
1.7,16,0.2,1.77452711957235,0.233226328522854,-1.55255638881532,NaN
1.7,16,0.3,1.8794341715316,0.249117208200904,-1.56448669433528,121.698324356895
1.7,16,0.4,1.83711010830392,0.166268362633605,-1.59800602013351,174.132085746262
1.7,16,0.5,1.88051026770937,0.166426982375821,-1.57640980658779,190.098250709328
1.7,17,0,1.48160150736405,0.424774997783385,-1.50746016282281,13.607219620159
1.7,17,0.1,1.53716804441896,0.340866143648281,-1.51235959711116,94.3376870864448
1.7,17,0.2,1.6047751535948,0.262523766342494,-1.52859590537881,20.8323564896859
1.7,17,0.3,1.63459865224838,0.264052009989195,-1.52514051429227,162.798317824509
1.7,17,0.4,1.73004184203983,0.286514941335999,-1.57601539404835,158.843312137097
1.7,17,0.5,1.72077142178165,0.136522890615814,-1.51186694947408,116.925443364048
1.7,18,0,1.52869710563187,0.494922858839129,-1.52271957328122,NaN
1.7,18,0.1,1.57533266848214,0.406874554020918,-1.54345755330977,21.5919630438489
1.7,18,0.2,1.66683015114611,0.138486783095512,-1.49320407007851,169.608192685033
1.7,18,0.3,1.71944243815174,0.19708822670543,-1.58515728467464,51.9498031201897
1.7,18,0.4,1.75916514771429,0.331053709965548,-1.50582806576455,218.31130546107
1.7,18,0.5,1.76202369270387,0.224436312947243,-1.58026999166583,89.5126328367503
1.7,19,0,1.63540527663373,0.29225805447636,-1.53475494643299,NaN
1.7,19,0.1,1.64751446004436,0.369915009652821,-1.52193219714049,23.0868598056022
1.7,19,0.2,1.71515195631852,0.223666956440838,-1.52952302236535,26.5095514014243
1.7,19,0.3,1.71545476902431,0.256297588862481,-1.57482858497449,356.584196504036
1.7,19,0.4,1.83674532181881,0.294704458341361,-1.5447586022017,125.270254762391
1.7,19,0.5,1.88951453369505,0.190387645154806,-1.50591637532006,155.716299522508
1.7,20,0,1.50816533685248,0.532959895977611,-1.49924489834669,13.7753802669715
1.7,20,0.1,1.55189886405239,0.344033885660151,-1.52543289391909,100.589963946983
1.7,20,0.2,1.59320703104531,0.311648996551665,-1.55234028914905,NaN
1.7,20,0.3,1.64838862449577,0.273668968087244,-1.54378023500613,16.4537776331539
1.7,20,0.4,1.76814889474673,0.257437588625835,-1.57137757227728,75.2961707064525
1.7,20,0.5,1.79531040382901,0.262247848109696,-1.50926030200513,128.766846458039
1.7,21,0,1.41965667817581,0.271225455252848,-1.51298781571109,NaN
1.7,21,0.1,1.51223707198191,0.350738306355218,-1.51213912547676,58.4285532159664
1.7,21,0.2,1.59630545128384,0.263221904466715,-1.51953633544254,12.8172692831253
1.7,21,0.3,1.5633699734248,0.347435328579995,-1.52371106768077,174.626156774415
1.7,21,0.4,1.70231807543034,0.212676730770835,-1.54148120086956,191.066309214553
1.7,21,0.5,1.74698457381609,0.247558334806258,-1.52225619311361,87.9088887821744
1.7,22,0,1.41974300945085,0.490601396689579,-1.51637450531835,NaN
1.7,22,0.1,1.49369204949098,0.413677280507438,-1.50566868508989,NaN
1.7,22,0.2,1.52575245295198,0.382574577146688,-1.5430203991307,29.7326899344265
1.7,22,0.3,1.60268412436769,0.296289114482675,-1.51474489572759,27.2956024217329
1.7,22,0.4,1.64607440996848,0.187759513432464,-1.54162479464487,25.1312861276276
1.7,22,0.5,1.72422935795808,0.227800594146254,-1.51036175760352,116.606410413227
1.7,23,0,1.55477066328399,0.289228860018931,-1.54164871864929,NaN
1.7,23,0.1,1.63806691039179,0.297692080576141,-1.55091034519202,9.40364597334601
1.7,23,0.2,1.67946938454411,0.192095489674736,-1.57892104412543,20.0105522771089
1.7,23,0.3,1.76915604996076,0.292651321741876,-1.56306673353834,45.4689467077347
1.7,23,0.4,1.88402842184543,0.186348844932425,-1.5981580927127,23.5719206479605
1.7,23,0.5,1.85572480643395,0.244877302498893,-1.53645680576549,58.8090431796716
1.7,24,0,1.48353481723909,0.397781876010365,-1.50571909406506,31.3269102953011
1.7,24,0.1,1.49018591375456,0.30615110331342,-1.52408297827464,70.6089603442274
1.7,24,0.2,1.66304598462209,0.361231515421257,-1.51493705376949,27.7770531922614
1.7,24,0.3,1.76848924628242,0.24174651642289,-1.53379532492461,NaN
1.7,24,0.4,1.73272931576191,0.257205858442123,-1.54336771050462,64.9672958110389
1.7,24,0.5,1.83424943346341,0.177455960377786,-1.54108922978859,115.529162504737
1.7,25,0,1.39849167068662,0.43978517975837,-1.46364694360474,72.8062710160873
1.7,25,0.1,1.40538903361361,0.423524723334028,-1.53284967191029,NaN
1.7,25,0.2,1.41846816589255,0.311715425090057,-1.51817991107974,17.0010523317612
1.7,25,0.3,1.48966770756365,0.330851821087995,-1.52839763647297,72.2926969964076
1.7,25,0.4,1.55481323814666,0.289195937865033,-1.54924825617884,65.7922704175461
1.7,25,0.5,1.6778757845036,0.276529949645338,-1.55551243984305,133.518911419275
1.7,26,0,1.4645934885754,0.377011453108433,-1.49142332638321,53.7379219267577
1.7,26,0.1,1.49968295677021,0.377514552997363,-1.53194899463408,NaN
1.7,26,0.2,1.50338809117522,0.255397611035264,-1.56664300770963,133.558207436106
1.7,26,0.3,1.61903171429199,0.35620435756674,-1.5380428366468,142.295806496736
1.7,26,0.4,1.65488768721208,0.219655036682012,-1.54235336133396,50.9814935352658
1.7,26,0.5,1.59766861835621,0.184302037394038,-1.56025668862049,103.221239415335
1.7,27,0,1.59687910062583,0.435678081201262,-1.52041841115146,NaN
1.7,27,0.1,1.78649884990522,0.415581815116022,-1.56791231463239,NaN
1.7,27,0.2,1.86555758791403,0.254198372105569,-1.54125929558254,NaN
1.7,27,0.3,1.82324236406575,0.216482449753856,-1.56785924577827,65.6570931495892
1.7,27,0.4,1.88644291590688,0.211915847718008,-1.55536679533545,499.548483735404
1.7,27,0.5,1.99976217542104,0.166192163851364,-1.51933823472507,100.630755582238
1.7,28,0,1.50816502101331,0.481820238683359,-1.50631715825932,8.57221599776634
1.7,28,0.1,1.72718957179212,0.41060484021349,-1.52850244801403,10.3567319038595
1.7,28,0.2,1.64403359061482,0.326125319685466,-1.50213188821332,12.4557216586519
1.7,28,0.3,1.73053339733167,0.322168420787149,-1.51416671029247,75.5881187728264
1.7,28,0.4,1.71833087867247,0.298071181116782,-1.52447638463828,46.7260376957802
1.7,28,0.5,1.71704463275057,0.195774232521459,-1.49198456294122,191.294135899439
1.7,29,0,1.61434400540382,0.270750018340613,-1.49673591256102,17.9600707944686
1.7,29,0.1,1.63950740808105,0.341406120025949,-1.4922441852911,119.848480357856
1.7,29,0.2,1.7442817056084,0.247082826192644,-1.59935501022298,156.925238276964
1.7,29,0.3,1.73513814193051,0.201507743618097,-1.56134086923714,58.707266095022
1.7,29,0.4,1.78295552463134,0.209962977303845,-1.56425769183355,167.777204875652
1.7,29,0.5,1.85609255806921,0.170625256139286,-1.53098768422865,149.056221639185
1.7,30,0,1.5630312970196,0.371364234110965,-1.54875342013597,NaN
1.7,30,0.1,1.62441576532134,0.201325275384331,-1.55188169679696,48.2247442497113
1.7,30,0.2,1.77243588834858,0.168237427009785,-1.50259301525202,NaN
1.7,30,0.3,1.80564981801468,0.302884844997369,-1.58529550184595,115.526290410283
1.7,30,0.4,1.88757722201615,0.150562103161722,-1.5346925120462,29.83741916726
1.7,30,0.5,1.85772589059312,0.107132346746579,-1.55658190040214,90.5385975771536
1.7,31,0,1.57901412981691,0.323427343021714,-1.54586856394964,NaN
1.7,31,0.1,1.64561624198925,0.334664140196707,-1.53967409354207,48.2825579023311
1.7,31,0.2,1.68305167114354,0.319913650804574,-1.57623083107917,110.78377050163
1.7,31,0.3,1.78854420781711,0.232636890582074,-1.56093983672171,10.3536909290335
1.7,31,0.4,1.93962619937811,0.154754018727044,-1.56465184596018,NaN
1.7,31,0.5,1.91268547919798,0.106834731710698,-1.57938940264701,102.836726225925
1.7,32,0,1.41422417388863,0.446159759967818,-1.49889036403529,8.55834763537409
1.7,32,0.1,1.52835831982865,0.305002893859393,-1.51720442048673,NaN
1.7,32,0.2,1.52405233147633,0.263814473370291,-1.58320753263522,36.4539343190384
1.7,32,0.3,1.63280951904525,0.24193654956658,-1.47515785358203,NaN
1.7,32,0.4,1.7142573221737,0.242003112238562,-1.54601334236582,219.511827331873
1.7,32,0.5,1.7690094207391,0.287548099342887,-1.53482174524153,90.8513992570202
1.7,33,0,1.38491680418745,0.29023847134119,-1.47260345180304,NaN
1.7,33,0.1,1.49968205784048,0.29241669092598,-1.51791685995442,28.4743804870088
1.7,33,0.2,1.50098092062361,0.336394814671855,-1.50288045477048,26.3194727810826
1.7,33,0.3,1.59592859438356,0.360951944879231,-1.54920351001927,314.04966786416
1.7,33,0.4,1.60542608297256,0.209207774475087,-1.53969601623181,191.183789696521
1.7,33,0.5,1.73805158352842,0.196153066657871,-1.56263193232667,130.854039297172
1.7,34,0,1.4179504513214,0.39221413742414,-1.5211621263019,NaN
1.7,34,0.1,1.50052481351679,0.472287840267838,-1.52024255628551,55.5654166401496
1.7,34,0.2,1.59563343195974,0.323452159004434,-1.54579658620537,111.221137747589
1.7,34,0.3,1.64947576569121,0.365435429605103,-1.50428327400107,114.620475628093
1.7,34,0.4,1.83364979889009,0.191081665372997,-1.54517687210635,333.958030586907
1.7,34,0.5,1.84396406795592,0.191022436853891,-1.6298517480696,132.267403208153
1.7,35,0,1.35436758262067,0.476076776894329,-1.50677984411187,34.8871586168317
1.7,35,0.1,1.45575766267809,0.359695947315229,-1.49758235396145,59.9867259937669
1.7,35,0.2,1.55897614724446,0.418957883631429,-1.51065092110487,352.802753402127
1.7,35,0.3,1.5765076381065,0.376385144404922,-1.51494304977442,40.7013339296656
1.7,35,0.4,1.62127957709625,0.232592978881016,-1.56964590093629,70.2445362768068
1.7,35,0.5,1.68815260736411,0.249487804941971,-1.53990842591432,44.3423581814717
1.7,36,0,1.48576146879296,0.402584579617681,-1.53775908604687,NaN
1.7,36,0.1,1.69973342082091,0.42542097695282,-1.48826171474186,21.7262536274923
1.7,36,0.2,1.68430032507318,0.290111447955432,-1.54941425297294,26.9782565917925
1.7,36,0.3,1.76827082603325,0.315852304609628,-1.53692390758833,87.2768336238182
1.7,36,0.4,1.82596047123084,0.199496623535148,-1.56170661766815,207.723463831367
1.7,36,0.5,1.81252109836619,0.158683206061699,-1.53638126735231,155.935678498106
1.7,37,0,1.62389811800326,0.37529444717359,-1.50568472196192,NaN
1.7,37,0.1,1.71431379659713,0.276130394268624,-1.51831929511959,NaN
1.7,37,0.2,1.83080941531063,0.247149964405638,-1.55940402688904,88.7024901714167
1.7,37,0.3,1.83095552443941,0.259125315502525,-1.54492289093428,NaN
1.7,37,0.4,1.94664566836078,0.122426701912261,-1.55823874266725,16.7538523595874
1.7,37,0.5,2.0914881910789,0.159785451591263,-1.56781986904104,103.682452065504
1.7,38,0,1.74625119764145,0.332515447977867,-1.53037146619383,60.9811053669319
1.7,38,0.1,1.91092326255668,0.247146674473762,-1.55898443951049,NaN
1.7,38,0.2,1.81192775257403,0.261185034191655,-1.52800550929158,NaN
1.7,38,0.3,1.98355983995691,0.21619563745495,-1.54991162600456,142.460556238507
1.7,38,0.4,2.13327631600042,0.17613204121636,-1.63165065068678,136.961143457469
1.7,38,0.5,2.19475130778005,0.0896224239816774,-1.61359119558981,147.943423514459
1.7,39,0,1.562092432572,0.269236156956184,-1.55080388111384,NaN
1.7,39,0.1,1.58834576186005,0.288161170222415,-1.57952605140557,102.421180595306
1.7,39,0.2,1.80057344891476,0.241962458438173,-1.50064254171385,21.4311966641357
1.7,39,0.3,1.81682751969152,0.180352045981575,-1.57591111901891,77.3101046100102
1.7,39,0.4,1.81105247400281,0.136075824913464,-1.51489066478791,119.727322301308
1.7,39,0.5,1.94668190751701,0.217458379447472,-1.55805483843754,61.3506737131233
1.7,40,0,1.4847486303925,0.401583981261257,-1.51830523823844,2.31072271557328
1.7,40,0.1,1.63204501203307,0.255390209458386,-1.54228319904357,34.6606582451361
1.7,40,0.2,1.63516111219581,0.247845011853058,-1.52988873523737,198.684691254243
1.7,40,0.3,1.62779066398707,0.212108346245242,-1.53952076967011,NaN
1.7,40,0.4,1.78141066082947,0.212705302211746,-1.53548343751506,53.5104069192366
1.7,40,0.5,1.83862850747238,0.188486831522714,-1.57307660676997,129.303800271253
1.7,41,0,1.55420652129076,0.416178548996195,-1.4999463017691,NaN
1.7,41,0.1,1.69490747699773,0.341023944742357,-1.58096866632978,53.4968637701881
1.7,41,0.2,1.68663506872625,0.254945053657128,-1.53027895371474,21.335051105036
1.7,41,0.3,1.73636343152163,0.216799829386532,-1.55240824703749,61.5398441980283
1.7,41,0.4,1.74306443707866,0.102985674496811,-1.56139285039944,115.388624695608
1.7,41,0.5,1.88128049637697,0.19024399898052,-1.55229698004562,124.211146466241
1.7,42,0,1.50735013684965,0.424010573502102,-1.51584858413665,NaN
1.7,42,0.1,1.67737602490266,0.258432121319817,-1.52816090177976,NaN
1.7,42,0.2,1.70221583064394,0.33974400299699,-1.51360207377825,107.226994534476
1.7,42,0.3,1.74237097357843,0.258390631779653,-1.53764511808305,15.435724575572
1.7,42,0.4,1.76522235610181,0.0974614752421926,-1.59157790612463,120.688807009017
1.7,42,0.5,1.81343476603826,0.123115624002283,-1.51861445466259,157.38600272686
1.7,43,0,1.44350392257117,0.394933459061826,-1.4846629535006,NaN
1.7,43,0.1,1.55472950963827,0.299004441784823,-1.50584745990393,NaN
1.7,43,0.2,1.65520447124899,0.221568851699001,-1.56159359692267,21.6575907613909
1.7,43,0.3,1.58902562855955,0.260062530767907,-1.52190954910645,43.7402859712215
1.7,43,0.4,1.66939704722796,0.250598603090456,-1.5674302321907,120.012953009191
1.7,43,0.5,1.67709734857872,0.220449299440091,-1.51970666779059,139.01832816403
1.7,44,0,1.55048616345086,0.315184968793352,-1.51421963360333,NaN
1.7,44,0.1,1.66831522015823,0.29699875091926,-1.52713715439531,145.656077691703
1.7,44,0.2,1.76971907891409,0.264524389997514,-1.52854823487444,118.061177818089
1.7,44,0.3,1.83832441575441,0.311780146939141,-1.56416055746613,40.6313756566378
1.7,44,0.4,1.86782352292028,0.187586805847433,-1.55264221317853,27.267554270593
1.7,44,0.5,1.8459976069794,0.0910132249706944,-1.58178481514117,NaN
1.7,45,0,1.60032938662932,0.339205297265176,-1.51247192494181,NaN
1.7,45,0.1,1.72622406709609,0.294482959779627,-1.55982607051665,48.2233277966851
1.7,45,0.2,1.75540267935489,0.193246668411592,-1.58049740415367,28.5721950937465
1.7,45,0.3,1.80502436783318,0.188643558736207,-1.5362983461068,136.652742386342
1.7,45,0.4,1.83289944828478,0.2208749691455,-1.58917399072554,37.3788338333402
1.7,45,0.5,1.93444921832664,0.136600900148666,-1.56853344402801,95.9646382694892
1.7,46,0,1.34559504158005,0.497550702844253,-1.49001114986999,20.6869191189658
1.7,46,0.1,1.53210286599371,0.332001833444273,-1.50516983838204,50.5110271624313
1.7,46,0.2,1.61374795829462,0.345143548393147,-1.50228620712459,46.671034823988
1.7,46,0.3,1.62222298904141,0.22301877084792,-1.45849137349034,388.733383572484
1.7,46,0.4,1.73697240382622,0.291292794520222,-1.49042202581577,61.9059339154423
1.7,46,0.5,1.7241556274998,0.207806838281559,-1.56564803937603,89.5303374108744
1.7,47,0,1.46509144293828,0.41970927758209,-1.52614739144571,NaN
1.7,47,0.1,1.50109913104143,0.24713958581706,-1.52550346307792,NaN
1.7,47,0.2,1.60042112718052,0.267777227868146,-1.52393508047549,18.3539758373143
1.7,47,0.3,1.64165022706455,0.324028246719367,-1.54624310198597,854.092232337338
1.7,47,0.4,1.66794669751567,0.237906529361909,-1.51761344304155,137.023465454756
1.7,47,0.5,1.6863721385856,0.271161050756767,-1.52236983151197,65.623788340075
1.7,48,0,1.5302983254231,0.499805306504658,-1.49331365604627,12.3286786223066
1.7,48,0.1,1.55182642534355,0.34294883235281,-1.55405110104383,NaN
1.7,48,0.2,1.61283483956148,0.285483389079634,-1.50069246755841,NaN
1.7,48,0.3,1.6664357391492,0.275718637239303,-1.52575245975595,97.4555731917538
1.7,48,0.4,1.72029382664193,0.177434793245029,-1.56040185437008,80.2608381281106
1.7,48,0.5,1.79102599935248,0.139372491514097,-1.55428021562991,138.124877882655
1.7,49,0,1.46380770750581,0.264145916558585,-1.5307940813526,NaN
1.7,49,0.1,1.50515253928448,0.312360541318597,-1.56598017659401,53.407226474113
1.7,49,0.2,1.54912733544926,0.337080814958156,-1.51042808220693,59.3995699104208
1.7,49,0.3,1.62750869427825,0.376975920787967,-1.48721727372122,43.8972007000178
1.7,49,0.4,1.61496864470636,0.133886545164892,-1.56295325670359,87.2448120319642
1.7,49,0.5,1.68628358132325,0.17763154070115,-1.57973733683876,107.669270582783
1.7,50,0,1.59067917318839,0.369433290179807,-1.517446571291,NaN
